9.773827580605853882e-12,5.749999999999979086e-03
4.389537990893780869e-03,8.499999999999976324e-03
8.779075972013734158e-03,1.304999999999996267e-02
1.316861395313368745e-02,1.954999999999993548e-02
1.755815193425364074e-02,2.824999999999992795e-02
2.194768991537359576e-02,3.829999999999995908e-02
2.633722789649354731e-02,4.980000000000003174e-02
3.072676587761349887e-02,6.415000000000017910e-02
3.511630385873345389e-02,7.910000000000035059e-02
3.950584183985340891e-02,9.555000000000056504e-02
4.389537982097336394e-02,1.136500000000008337e-01
4.828491780209331202e-02,1.325000000000011169e-01
5.267445578321326705e-02,1.527000000000014457e-01
5.706399376433322207e-02,1.742000000000017979e-01
6.145353174545317015e-02,1.961000000000021615e-01
6.584306972657313906e-02,2.197500000000025822e-01
7.023260770769307326e-02,2.434000000000030028e-01
7.462214568881303522e-02,2.677000000000034352e-01
7.901168366993299719e-02,2.920000000000038676e-01
8.340122165105293139e-02,3.189500000000043967e-01
8.779075963217289336e-02,3.468000000000049377e-01
9.218029761329285532e-02,3.728000000000054048e-01
9.656983559441278953e-02,3.995500000000059004e-01
1.009593735755327515e-01,4.251000000000063617e-01
1.053489115566527135e-01,4.514500000000068458e-01
1.097384495377726477e-01,4.755000000000072502e-01
1.141279875188926096e-01,5.004000000000077275e-01
1.185175255000125716e-01,5.283500000000083130e-01
1.229070634811325058e-01,5.538000000000087297e-01
1.272966014622524678e-01,5.788000000000091960e-01
1.316861394433724297e-01,6.026500000000096779e-01
1.360756774244923639e-01,6.264500000000100544e-01
1.404652154056123259e-01,6.484000000000104125e-01
1.448547533867322878e-01,6.701000000000107981e-01
1.492442913678522221e-01,6.907500000000110774e-01
1.536338293489721840e-01,7.117500000000114291e-01
1.580233673300921460e-01,7.313000000000117184e-01
1.624129053112120802e-01,7.491500000000119730e-01
1.668024432923320421e-01,7.676000000000122725e-01
1.711919812734520041e-01,7.844000000000125317e-01
1.755815192545719661e-01,7.990500000000126946e-01
1.799710572356919003e-01,8.174500000000129996e-01
1.843605952168118622e-01,8.327500000000132019e-01
1.887501331979318242e-01,8.466500000000133364e-01
1.931396711790517584e-01,8.603500000000134929e-01
1.975292091601717204e-01,8.719000000000135531e-01
2.019187471412916823e-01,8.822500000000136344e-01
2.063082851224116165e-01,8.935000000000137277e-01
2.106978231035315785e-01,9.026500000000137192e-01
2.150873610846515405e-01,9.114000000000137547e-01
2.194768990657714747e-01,9.196000000000137398e-01
2.238664370468914366e-01,9.266500000000137405e-01
2.282559750280113986e-01,9.339000000000137192e-01
2.326455130091313328e-01,9.409000000000137254e-01
2.370350509902512948e-01,9.473000000000136867e-01
2.414245889713712567e-01,9.529000000000136250e-01
2.458141269524911909e-01,9.585000000000135634e-01
2.502036649336111807e-01,9.631000000000135008e-01
2.545932029147311426e-01,9.668500000000135319e-01
2.589827408958511046e-01,9.704000000000134740e-01
2.633722788769710665e-01,9.736500000000134492e-01
2.677618168580909730e-01,9.768000000000134353e-01
2.721513548392109350e-01,9.802000000000133939e-01
2.765408928203308969e-01,9.828500000000134351e-01
2.809304308014508589e-01,9.851000000000134094e-01
2.853199687825708208e-01,9.871000000000134111e-01
2.897095067636907828e-01,9.886000000000133570e-01
2.940990447448107448e-01,9.903500000000133863e-01
2.984885827259306512e-01,9.917000000000133486e-01
3.028781207070506132e-01,9.929500000000133220e-01
3.072676586881705751e-01,9.939000000000133284e-01
3.116571966692905371e-01,9.945000000000133733e-01
3.160467346504104991e-01,9.953000000000133962e-01
3.204362726315304610e-01,9.961000000000134191e-01
3.248258106126503675e-01,9.970000000000134310e-01
3.292153485937703294e-01,9.972000000000134090e-01
3.336048865748902914e-01,9.977500000000134595e-01
3.379944245560102534e-01,9.981500000000134154e-01
3.423839625371302153e-01,9.983500000000133934e-01
3.467735005182501773e-01,9.984500000000133824e-01
3.511630384993701393e-01,9.985000000000133769e-01
3.555525764804900457e-01,9.986500000000133603e-01
3.599421144616100077e-01,9.988000000000133438e-01
3.643316524427299696e-01,9.989500000000133273e-01
3.687211904238499316e-01,9.991000000000133108e-01
3.731107284049698936e-01,9.992000000000132998e-01
3.775002663860898555e-01,9.993500000000132832e-01
3.818898043672097620e-01,9.994000000000132777e-01
3.862793423483297239e-01,9.995000000000132667e-01
3.906688803294496859e-01,9.995500000000132612e-01
3.950584183105696479e-01,9.996500000000132502e-01
3.994479562916896098e-01,9.997500000000132392e-01
4.038374942728095718e-01,9.998500000000132282e-01
4.082270322539294782e-01,9.999000000000132227e-01
4.126165702350494402e-01,9.999500000000132172e-01
4.170061082161694022e-01,9.999500000000132172e-01
4.213956461972893641e-01,9.999500000000132172e-01
4.257851841784093261e-01,9.999500000000132172e-01
4.301747221595292880e-01,9.999500000000132172e-01
4.345642601406492500e-01,1.000000000000013323e+00
