3.010924842783424538e-12,4.999999999999983624e-03
1.498896481884893746e-03,5.049999999999983322e-03
2.997792960758862649e-03,5.249999999999982979e-03
4.496689439632831770e-03,5.749999999999983423e-03
5.995585918506800456e-03,6.049999999999983342e-03
7.494482397380769143e-03,6.749999999999983444e-03
8.993378876254738696e-03,7.149999999999983626e-03
1.049227535512870652e-02,7.799999999999983162e-03
1.199117183400267607e-02,8.149999999999983646e-03
1.349006831287664562e-02,8.599999999999984393e-03
1.498896479175061344e-02,9.299999999999983627e-03
1.648786127062458126e-02,1.009999999999998399e-02
1.798675774949855255e-02,1.084999999999998292e-02
1.948565422837252037e-02,1.164999999999998329e-02
2.098455070724648819e-02,1.279999999999998327e-02
2.248344718612045948e-02,1.354999999999998220e-02
2.398234366499442730e-02,1.419999999999998173e-02
2.548124014386839511e-02,1.554999999999998224e-02
2.698013662274236640e-02,1.639999999999998057e-02
2.847903310161633422e-02,1.804999999999998272e-02
2.997792958049030204e-02,1.919999999999998097e-02
3.147682605936426986e-02,2.089999999999998109e-02
3.297572253823823768e-02,2.174999999999998115e-02
3.447461901711221244e-02,2.299999999999998226e-02
3.597351549598618026e-02,2.419999999999998194e-02
3.747241197486014808e-02,2.629999999999998311e-02
3.897130845373411590e-02,2.824999999999998346e-02
4.047020493260808371e-02,2.959999999999998396e-02
4.196910141148205153e-02,3.129999999999998755e-02
4.346799789035602629e-02,3.304999999999998911e-02
4.496689436922999411e-02,3.564999999999998725e-02
4.646579084810396193e-02,3.789999999999998925e-02
4.796468732697792975e-02,4.009999999999998982e-02
4.946358380585189757e-02,4.194999999999999424e-02
5.096248028472586539e-02,4.439999999999999503e-02
5.246137676359983321e-02,4.644999999999999823e-02
5.396027324247380796e-02,4.894999999999999352e-02
5.545916972134777578e-02,5.139999999999999430e-02
5.695806620022174360e-02,5.404999999999999388e-02
5.845696267909571142e-02,5.679999999999998939e-02
5.995585915796967924e-02,5.959999999999998632e-02
6.145475563684364706e-02,6.229999999999998039e-02
6.295365211571761488e-02,6.489999999999998548e-02
6.445254859459158270e-02,6.794999999999998264e-02
6.595144507346555052e-02,7.184999999999996945e-02
6.745034155233953221e-02,7.494999999999996110e-02
6.894923803121350003e-02,7.784999999999996090e-02
7.044813451008746785e-02,8.079999999999995519e-02
7.194703098896143567e-02,8.399999999999994971e-02
7.344592746783540349e-02,8.669999999999994378e-02
7.494482394670937131e-02,8.924999999999994049e-02
7.644372042558333913e-02,9.319999999999993567e-02
7.794261690445730695e-02,9.639999999999993019e-02
7.944151338333127477e-02,9.879999999999992955e-02
8.094040986220524259e-02,1.024999999999999245e-01
8.243930634107921041e-02,1.052499999999999269e-01
8.393820281995317822e-02,1.083999999999999270e-01
8.543709929882714604e-02,1.116499999999999160e-01
8.693599577770112774e-02,1.157999999999999030e-01
8.843489225657509556e-02,1.190999999999999004e-01
8.993378873544906338e-02,1.227999999999998954e-01
9.143268521432303120e-02,1.272999999999998855e-01
9.293158169319699902e-02,1.313499999999998835e-01
9.443047817207096684e-02,1.351499999999998813e-01
9.592937465094493465e-02,1.393499999999998629e-01
9.742827112981890247e-02,1.445499999999998453e-01
9.892716760869287029e-02,1.495999999999998165e-01
1.004260640875668381e-01,1.540999999999997927e-01
1.019249605664408059e-01,1.580999999999997963e-01
1.034238570453147738e-01,1.643499999999997740e-01
1.049227535241887416e-01,1.689999999999997615e-01
1.064216500030627233e-01,1.739499999999997437e-01
1.079205464819366911e-01,1.789999999999997149e-01
1.094194429608106589e-01,1.847999999999996867e-01
1.109183394396846267e-01,1.914999999999996705e-01
1.124172359185585945e-01,2.003999999999996617e-01
1.139161323974325624e-01,2.098499999999996757e-01
1.154150288763065302e-01,2.207999999999997187e-01
1.169139253551804980e-01,2.356499999999998873e-01
1.184128218340544658e-01,2.530000000000001137e-01
1.199117183129284336e-01,2.767500000000005511e-01
1.214106147918024015e-01,3.082500000000011342e-01
1.229095112706763693e-01,3.415500000000015746e-01
1.244084077495503371e-01,3.802000000000014257e-01
1.259073042284243049e-01,4.234500000000007702e-01
1.274062007072982727e-01,4.697999999999997733e-01
1.289050971861722406e-01,5.209499999999982478e-01
1.304039936650462084e-01,5.748999999999964139e-01
1.319028901439201762e-01,6.308499999999943597e-01
1.334017866227941440e-01,6.883499999999921348e-01
1.349006831016681396e-01,7.437999999999901357e-01
1.363995795805421074e-01,7.946499999999886432e-01
1.378984760594160752e-01,8.469499999999869910e-01
1.393973725382900430e-01,8.895999999999864016e-01
1.408962690171640109e-01,9.297499999999860876e-01
1.423951654960379787e-01,9.618499999999866601e-01
1.438940619749119465e-01,9.831999999999869733e-01
1.453929584537859143e-01,9.958499999999870234e-01
1.468918549326598821e-01,9.999499999999870159e-01
1.483907514115338500e-01,9.999999999999870104e-01
