1.116207242012023926e-02,1.770019531250000000e-03
4.380305483937263489e-02,5.187988281250000000e-03
7.644403725862503052e-02,1.159667968750000000e-02
1.090850159525871277e-01,1.989746093750000000e-02
1.417260020971298218e-01,3.002929687500000000e-02
1.743669807910919189e-01,4.095458984375000000e-02
2.070079594850540161e-01,5.480957031250000000e-02
2.396489381790161133e-01,7.025146484375000000e-02
2.722899317741394043e-01,8.740234375000000000e-02
3.049308955669403076e-01,1.048583984375000000e-01
3.375718891620635986e-01,1.248168945312500000e-01
3.702128529548645020e-01,1.480712890625000000e-01
4.028538465499877930e-01,1.691284179687500000e-01
4.354948401451110840e-01,1.947021484375000000e-01
4.681358039379119873e-01,2.207641601562500000e-01
5.007767677307128906e-01,2.478027343750000000e-01
5.334177613258361816e-01,2.730102539062500000e-01
5.660587549209594727e-01,3.002929687500000000e-01
5.986997485160827637e-01,3.249511718750000000e-01
6.313407421112060547e-01,3.527221679687500000e-01
6.639816761016845703e-01,3.784790039062500000e-01
6.966226696968078613e-01,4.068603515625000000e-01
7.292636632919311523e-01,4.337768554687500000e-01
7.619046568870544434e-01,4.617309570312500000e-01
7.945456504821777344e-01,4.918823242187500000e-01
8.271865844726562500e-01,5.216064453125000000e-01
8.598275780677795410e-01,5.472412109375000000e-01
8.924685716629028320e-01,5.733642578125000000e-01
9.251095652580261230e-01,5.988159179687500000e-01
9.577505588531494141e-01,6.232299804687500000e-01
9.903914928436279297e-01,6.476440429687500000e-01
1.023032546043395996e+00,6.721191406250000000e-01
1.055673480033874512e+00,6.944580078125000000e-01
1.088314414024353027e+00,7.175903320312500000e-01
1.120955467224121094e+00,7.374877929687500000e-01
1.153596401214599609e+00,7.570190429687500000e-01
1.186237454414367676e+00,7.769165039062500000e-01
1.218878388404846191e+00,7.940673828125000000e-01
1.251519322395324707e+00,8.098754882812500000e-01
1.284160375595092773e+00,8.241577148437500000e-01
1.316801309585571289e+00,8.383178710937500000e-01
1.349442362785339355e+00,8.523559570312500000e-01
1.382083296775817871e+00,8.672485351562500000e-01
1.414724230766296387e+00,8.802490234375000000e-01
1.447365283966064453e+00,8.909912109375000000e-01
1.480006217956542969e+00,9.005737304687500000e-01
1.512647271156311035e+00,9.102172851562500000e-01
1.545288205146789551e+00,9.185180664062500000e-01
1.577929139137268066e+00,9.258422851562500000e-01
1.610570192337036133e+00,9.337158203125000000e-01
1.643211126327514648e+00,9.408569335937500000e-01
1.675852179527282715e+00,9.469604492187500000e-01
1.708493113517761230e+00,9.530029296875000000e-01
1.741134047508239746e+00,9.586791992187500000e-01
1.773775100708007812e+00,9.635620117187500000e-01
1.806416034698486328e+00,9.666748046875000000e-01
1.839057087898254395e+00,9.704589843750000000e-01
1.871698021888732910e+00,9.736328125000000000e-01
1.904338955879211426e+00,9.768066406250000000e-01
1.936980009078979492e+00,9.796752929687500000e-01
1.969620943069458008e+00,9.816894531250000000e-01
2.002261877059936523e+00,9.839477539062500000e-01
2.034902811050415039e+00,9.862670898437500000e-01
2.067543983459472656e+00,9.880371093750000000e-01
2.100184917449951172e+00,9.896240234375000000e-01
2.132825851440429688e+00,9.912719726562500000e-01
2.165466785430908203e+00,9.924316406250000000e-01
2.198107719421386719e+00,9.932250976562500000e-01
2.230748891830444336e+00,9.940185546875000000e-01
2.263389825820922852e+00,9.947509765625000000e-01
2.296030759811401367e+00,9.951782226562500000e-01
2.328671693801879883e+00,9.961547851562500000e-01
2.361312627792358398e+00,9.968261718750000000e-01
2.393953800201416016e+00,9.971313476562500000e-01
2.426594734191894531e+00,9.974975585937500000e-01
2.459235668182373047e+00,9.979248046875000000e-01
2.491876602172851562e+00,9.980468750000000000e-01
2.524517536163330078e+00,9.982910156250000000e-01
2.557158708572387695e+00,9.987182617187500000e-01
2.589799642562866211e+00,9.988403320312500000e-01
2.622440576553344727e+00,9.988403320312500000e-01
2.655081510543823242e+00,9.989013671875000000e-01
2.687722444534301758e+00,9.990234375000000000e-01
2.720363616943359375e+00,9.990844726562500000e-01
2.753004550933837891e+00,9.992065429687500000e-01
2.785645484924316406e+00,9.993286132812500000e-01
2.818286418914794922e+00,9.993896484375000000e-01
2.850927352905273438e+00,9.994506835937500000e-01
2.883568525314331055e+00,9.995117187500000000e-01
2.916209459304809570e+00,9.995117187500000000e-01
2.948850393295288086e+00,9.996948242187500000e-01
2.981491327285766602e+00,9.997558593750000000e-01
3.014132261276245117e+00,9.998168945312500000e-01
3.046773433685302734e+00,9.998779296875000000e-01
3.079414367675781250e+00,9.998779296875000000e-01
3.112055301666259766e+00,9.998779296875000000e-01
3.144696235656738281e+00,9.998779296875000000e-01
3.177337169647216797e+00,9.998779296875000000e-01
3.209978342056274414e+00,9.999389648437500000e-01
3.242619276046752930e+00,1.000000000000000000e+00
