8.884249255061149597e-03,1.220703125000000000e-03
3.909806907176971436e-02,4.638671875000000000e-03
6.931188702583312988e-02,9.399414062500000000e-03
9.952571243047714233e-02,1.666259765625000000e-02
1.297395378351211548e-01,2.624511718750000000e-02
1.599533557891845703e-01,3.698730468750000000e-02
1.901671737432479858e-01,4.840087890625000000e-02
2.203809916973114014e-01,6.207275390625000000e-02
2.505948245525360107e-01,7.678222656250000000e-02
2.808086276054382324e-01,9.265136718750000000e-02
3.110224604606628418e-01,1.129150390625000000e-01
3.412362635135650635e-01,1.298828125000000000e-01
3.714500963687896729e-01,1.494750976562500000e-01
4.016638994216918945e-01,1.696777343750000000e-01
4.318777322769165039e-01,1.922607421875000000e-01
4.620915651321411133e-01,2.157592773437500000e-01
4.923053681850433350e-01,2.385253906250000000e-01
5.225191712379455566e-01,2.624511718750000000e-01
5.527330040931701660e-01,2.891845703125000000e-01
5.829468369483947754e-01,3.150024414062500000e-01
6.131606698036193848e-01,3.392944335937500000e-01
6.433745026588439941e-01,3.651123046875000000e-01
6.735882759094238281e-01,3.897094726562500000e-01
7.038021087646484375e-01,4.147949218750000000e-01
7.340159416198730469e-01,4.395141601562500000e-01
7.642297744750976562e-01,4.658813476562500000e-01
7.944436073303222656e-01,4.907226562500000000e-01
8.246573805809020996e-01,5.156860351562500000e-01
8.548712134361267090e-01,5.407714843750000000e-01
8.850850462913513184e-01,5.643920898437500000e-01
9.152988791465759277e-01,5.874633789062500000e-01
9.455126523971557617e-01,6.114501953125000000e-01
9.757264852523803711e-01,6.347045898437500000e-01
1.005940318107604980e+00,6.571655273437500000e-01
1.036154150962829590e+00,6.781005859375000000e-01
1.066367983818054199e+00,6.983642578125000000e-01
1.096581816673278809e+00,7.183227539062500000e-01
1.126795649528503418e+00,7.367553710937500000e-01
1.157009482383728027e+00,7.551269531250000000e-01
1.187223196029663086e+00,7.727661132812500000e-01
1.217437028884887695e+00,7.882690429687500000e-01
1.247650861740112305e+00,8.043823242187500000e-01
1.277864694595336914e+00,8.185424804687500000e-01
1.308078527450561523e+00,8.322143554687500000e-01
1.338292360305786133e+00,8.471069335937500000e-01
1.368506193161010742e+00,8.595581054687500000e-01
1.398720026016235352e+00,8.717041015625000000e-01
1.428933858871459961e+00,8.822021484375000000e-01
1.459147572517395020e+00,8.914184570312500000e-01
1.489361405372619629e+00,9.008789062500000000e-01
1.519575238227844238e+00,9.091186523437500000e-01
1.549789071083068848e+00,9.183959960937500000e-01
1.580002903938293457e+00,9.254760742187500000e-01
1.610216736793518066e+00,9.320068359375000000e-01
1.640430569648742676e+00,9.377441406250000000e-01
1.670644402503967285e+00,9.434204101562500000e-01
1.700858235359191895e+00,9.493408203125000000e-01
1.731072068214416504e+00,9.547119140625000000e-01
1.761285781860351562e+00,9.590454101562500000e-01
1.791499614715576172e+00,9.641113281250000000e-01
1.821713447570800781e+00,9.684448242187500000e-01
1.851927280426025391e+00,9.720458984375000000e-01
1.882141113281250000e+00,9.755859375000000000e-01
1.912354946136474609e+00,9.787597656250000000e-01
1.942568778991699219e+00,9.806518554687500000e-01
1.972782611846923828e+00,9.829101562500000000e-01
2.002996444702148438e+00,9.846191406250000000e-01
2.033210277557373047e+00,9.866333007812500000e-01
2.063424110412597656e+00,9.882202148437500000e-01
2.093637943267822266e+00,9.893188476562500000e-01
2.123851776123046875e+00,9.906616210937500000e-01
2.154065608978271484e+00,9.921264648437500000e-01
2.184279203414916992e+00,9.929809570312500000e-01
2.214493036270141602e+00,9.938354492187500000e-01
2.244706869125366211e+00,9.942626953125000000e-01
2.274920701980590820e+00,9.950561523437500000e-01
2.305134534835815430e+00,9.953002929687500000e-01
2.335348367691040039e+00,9.956665039062500000e-01
2.365562200546264648e+00,9.963378906250000000e-01
2.395776033401489258e+00,9.974365234375000000e-01
2.425989866256713867e+00,9.981079101562500000e-01
2.456203699111938477e+00,9.983520507812500000e-01
2.486417531967163086e+00,9.985961914062500000e-01
2.516631364822387695e+00,9.988403320312500000e-01
2.546845197677612305e+00,9.990234375000000000e-01
2.577059030532836914e+00,9.992675781250000000e-01
2.607272863388061523e+00,9.993896484375000000e-01
2.637486696243286133e+00,9.994506835937500000e-01
2.667700529098510742e+00,9.995117187500000000e-01
2.697914361953735352e+00,9.995117187500000000e-01
2.728128194808959961e+00,9.995117187500000000e-01
2.758341789245605469e+00,9.995117187500000000e-01
2.788555622100830078e+00,9.995727539062500000e-01
2.818769454956054688e+00,9.996948242187500000e-01
2.848983287811279297e+00,9.997558593750000000e-01
2.879197120666503906e+00,9.998168945312500000e-01
2.909410953521728516e+00,9.998168945312500000e-01
2.939624786376953125e+00,9.998779296875000000e-01
2.969838619232177734e+00,9.999389648437500000e-01
3.000052452087402344e+00,1.000000000000000000e+00
